InPlay,Velo,SpinRate,HorzBreak,InducedVertBreak
0,98.84,2387,6.54,15.64
1,94.26,2125,17.2,8.03
0,96.79,2147,12.47,8.06
0,94.3,2279,6.5,15.82
0,92.09,2238,4.01,20.07
0,101.3,2578,10.97,19.71
0,94.91,2331,5.48,20.96
1,93.95,2242,2.89,14.43
1,95.87,2319,6.6,16.58
0,93.31,2274,13.26,8.01
0,94.25,2026,5.27,11.03
0,97.23,2415,3.1,18.21
0,91.13,2194,7.16,18.45
0,96.89,2132,10.96,9.84
0,93.19,2532,6.9,21.59
1,90.13,1971,13.8,2.32
0,87.88,2101,12,17.09
0,94.23,2710,4.93,13.86
0,93.47,2245,16.3,10.57
0,93.46,2038,11.99,14.34
0,95.63,2170,6.88,16.74
0,96.3,2217,8.07,16.05
0,94.04,2232,10.64,15.25
1,96.3,2071,17.59,6.84
1,92.67,2270,10.99,14.89
0,89.25,2071,11.8,4.78
1,92.58,2306,11.26,17.65
1,94.89,2385,12.23,15.22
1,90.51,2157,6.72,15.38
1,95.72,2203,8.63,16.08
0,96.39,2259,1.99,14.65
0,92.67,1886,15.94,-0.14
0,94.84,2274,7.88,17.41
0,96.48,2302,12.37,16.91
0,92.68,2068,8.86,17.7
0,91.73,2246,1.98,17.7
0,95.52,2089,10.2,14.88
0,93.85,2305,17.1,16.45
0,95.5,2215,11.59,16.45
0,94.63,2409,-0.34,6.91
0,92.17,2241,12.1,13.85
1,95.72,2765,11.06,20.22
0,97.83,2106,7.34,15.37
0,93.63,1977,5.3,15.95
1,93.99,2287,14.31,17.24
0,93.53,1982,14.52,6.94
0,90.87,2238,14.76,13.99
0,92.81,2337,11.99,16.62
0,95.47,2235,13.58,14.34
0,98.39,2320,16.97,5.91
0,91.69,2322,1.01,18.94
0,95.29,2353,14.34,13.81
0,93.25,1915,12.63,12.85
0,92.9,2361,1.03,21.19
0,95.71,2380,9.43,19.03
0,89.41,2025,11.24,11.63
1,90.85,2362,0.82,15.82
0,94.14,2358,13.92,14.67
0,94.28,2371,4.9,18.75
1,94.99,1974,17.58,10.3
0,90.98,2506,7.34,19.36
0,86.36,2057,15.54,13.74
0,89.66,1943,12.7,14.42
0,89.43,2229,4.62,14.88
0,93.21,2213,2.1,14.2
1,96.51,2271,16.29,8.86
1,93.81,2376,-5.05,12.09
1,96.75,2094,11.97,16.46
1,93.65,2068,17.13,8.44
1,93.84,2276,10.21,11.7
0,86.52,1834,12.77,9.65
0,94.15,2128,4.06,15.9
0,97.24,2149,21.94,1.11
1,98.6,2346,16.23,3.34
1,94.24,1948,4.68,19.5
1,93.78,2355,13.48,18.27
0,91.11,2166,12.64,12.78
0,93.1,2285,-1.79,18.16
0,98.24,2483,6.21,18.17
1,92.02,2250,4.52,19.33
0,96.2,2525,8.07,10.88
0,95.33,2047,6.23,17.57
0,92.85,2189,6.67,7.83
0,95.86,2220,8.31,10.99
0,92.85,1851,8.53,14.22
0,96.87,2329,13.67,12.51
0,94.52,2420,13.46,18.33
0,96.86,2114,7.71,11.71
1,88.29,1941,7.18,8.04
0,94.58,2216,3.84,17.93
1,98.65,2449,16.46,9.5
0,92.76,2165,9.18,16.49
0,93.04,2178,2.12,16.77
1,94.61,2349,10.92,18.23
1,92.7,2442,6.11,14.19
0,95.55,2099,6.77,19.29
1,93.65,2224,-3.91,5.55
0,92.43,2264,14.82,11.96
1,97.85,2136,6.09,15.92
1,97.4,2189,10.79,15
0,93.01,2226,6.77,16.8
0,92.78,2249,1.95,19.24
0,95.96,2414,2.83,19.13
0,92.55,2034,4.53,12.96
1,91.07,1991,4.93,18.42
0,90.59,2236,9.24,18.9
0,93,2242,5.53,17.22
0,95.02,2277,9.08,14.24
0,94.19,2173,10.52,14.68
0,99.19,2506,4.76,20.97
0,92.86,2170,4.58,16.91
0,93.66,2505,2.71,20.41
1,91.99,2319,-0.11,15.79
0,91.2,2095,14.59,6.16
0,96.08,2085,4.23,15.67
0,93.18,2329,-2.08,15.99
0,97.24,2283,14.35,11.07
0,93.04,2409,9.54,21.4
0,93.82,2216,5.48,17.51
1,93.75,2179,5.81,17.98
0,97.09,2205,10.07,15.14
1,97.36,2065,16.98,7.73
1,99.07,1997,15.75,7.97
1,91.48,2054,15.41,7.02
1,91.84,2722,3.06,15.34
0,94,2408,8.67,18.38
0,95.04,2201,7.62,18.73
0,92.88,2196,3.69,15.45
0,96.71,2066,11.32,13
0,94.69,2320,11.9,15.92
1,91.99,2034,14.53,7.65
0,95.6,2215,14.89,13.61
0,95.18,2477,7.67,15.93
0,91.27,2334,12.71,17.19
0,96.95,2434,18.85,7.65
1,96.35,2270,20.98,2.91
0,94.55,2260,10.58,13.44
0,91.98,2189,8.5,7.1
0,93.04,2217,4.33,17.96
1,93.23,2305,3.92,10.94
1,91.95,2010,14.24,5.51
0,97.04,2521,-1.84,18.54
1,92.36,2162,5.08,18.2
0,94.38,2028,11.44,15.96
0,92.65,2556,13.48,13.49
0,93.42,2155,-0.16,14.02
0,97.31,2186,18.22,3.34
0,90.98,2436,14.52,12.34
0,94.95,2513,2.78,20.64
0,93.89,2203,7.92,18.89
0,88.48,2251,-0.41,15.35
1,98.54,2132,15.56,5.28
1,93.37,1945,16.89,8.84
1,97.19,2212,15.44,8.21
1,95.84,2504,7.48,16.16
1,95.58,2078,1,14.66
0,95.26,2400,7.18,20.93
0,94.49,2514,13.73,11.15
0,94.86,2200,13.89,18.02
1,91.76,2221,3.73,12.34
0,90.59,2221,6.72,17.85
1,92.96,2086,13.94,13.74
0,92.26,2060,12.5,15.29
0,94.61,2422,4.06,20.39
0,95.2,2600,-0.86,17.78
0,94.07,2158,12.09,14.9
0,94.39,2345,-0.44,17.43
0,92.92,2291,10.04,18.14
0,93.26,2059,16.05,8.39
1,96.15,2262,9.05,17.1
0,84.36,1986,18.93,3.51
0,89.47,2047,18.66,-0.82
0,96.4,2893,11.27,20.45
0,95.53,2498,4.91,15.23
1,90.75,1998,17.36,0.9
0,92.66,2178,13.33,18.54
1,92.09,2307,13.35,14.05
1,94.13,2312,15.28,13.02
0,92.45,2639,3.39,19.64
0,88.1,2313,8.44,17.51
0,92.46,1870,7.94,14.43
0,94.35,2277,12.03,13.3
0,97.2,2834,10.97,9.08
0,96.66,2185,12.67,14.74
0,93.43,1922,18.62,6.26
0,93.66,2232,9.61,19.52
0,95.57,2338,4.59,18.31
0,96.5,2431,3.6,17.65
0,91.54,2352,8.18,0.85
0,96.73,2630,5.67,20.9
1,92.78,1865,15.06,-0.57
0,90.14,2334,2.13,21.1
0,92.66,2312,7.15,18.8
0,93.23,2146,11.23,16.06
0,90.77,2431,17.12,13.42
0,95.58,2143,16.69,3.74
0,92,2257,8.32,16.72
0,93.4,2477,6.7,14.01
0,89.73,1888,15.63,13.41
1,97.6,2170,14.46,15.65
0,93.16,2088,9.97,15.68
0,96.65,2347,17.88,1.1
0,95.05,2138,9.02,17
1,94.11,2458,-1.46,9.72
0,97.96,2096,6.09,16.42
0,93.11,2424,10.79,19.77
0,93.67,2105,6.66,14.87
0,94.69,2266,9.31,17.24
1,93.69,2167,11.22,16.29
1,95.48,2245,14.63,13.27
0,96.27,2231,6.74,11.07
0,94.04,2243,6.12,17.1
1,95.31,2367,-0.82,12.84
1,95.32,2214,16.54,6.72
1,94.6,2303,11.74,16.77
1,92.17,2193,10.13,16.07
0,91.96,2440,15.36,17.51
0,91.24,2139,6.89,13.25
0,94.01,2025,6.69,16.86
0,96.82,2330,9.68,13.78
1,93.33,2206,3.82,17.59
0,94.6,2241,12.6,15.49
0,96.61,2023,8.26,16.48
0,94.73,2633,3.14,22.77
0,96.49,2245,5.73,17.13
1,94.95,2295,10.82,18.06
0,94.4,2328,-2.57,4.37
1,92.25,2201,11.02,12.27
0,92.54,2187,5.23,17.75
0,93.77,2278,0.71,15.38
0,94.01,2336,1.68,8.87
0,97.08,2272,18.1,4.45
0,93.24,2424,10.14,19.1
0,95.07,1924,14.64,-1.6
0,95.64,1865,19.1,9.88
1,95.84,2095,5.25,18.12
1,93.13,2228,6.74,14.1
0,92.37,2056,1.69,16.26
0,91.74,1918,3.93,14.74
1,91.58,2072,8.51,6.99
0,96.05,2459,7.86,18.59
0,93.99,2292,9.91,16.17
0,95.53,2424,9.18,15.72
1,91.53,2241,13.65,6.03
0,94.32,1964,17.94,6.99
0,93.28,2633,3.74,18.89
0,89.18,2294,2.13,17.91
0,96.55,2244,15.83,14.45
0,96.22,2252,18.1,10.62
0,90.37,2003,13.33,6.84
1,90.89,2457,2.76,23.27
0,96,2084,6.81,17.75
0,96.28,2560,10.55,16.7
1,96.69,2312,10.48,19.83
0,95.32,2280,5.01,16.79
1,99.42,2434,14.97,12.48
0,93.71,2050,2.69,17.52
1,92.24,2128,3.33,18.85
0,97.58,2307,17.4,12.59
0,96.36,2001,18.38,8.81
1,89.04,2071,15.37,13.14
0,89.24,2207,10.28,17.53
0,98.08,2693,11.83,20.48
0,94.52,2222,6.3,19.14
1,89.11,2007,15.87,-1.5
0,94.18,2448,3.07,10.68
0,92.54,1875,14.99,4.54
0,95.51,2077,9.22,6.63
1,93.76,2151,8.13,9.04
0,94.27,2456,1.07,16.01
1,98.57,2364,4.77,15.28
0,98.68,2563,9.68,22.65
0,93.01,2203,7.52,18.87
1,92.34,2378,4.23,6.5
0,91.61,2070,13.42,9.65
1,93.05,2561,4.96,15.23
0,93.6,2241,19.09,13.26
0,93.83,2407,14.09,15.59
0,93.84,1820,15.74,8.15
1,96.12,2700,11.31,20.19
0,96.16,2439,10.23,14.12
0,98.38,2330,13.05,14.54
0,95.51,2321,10.13,19.17
0,96.57,2116,8.95,12.18
0,95.88,2348,8.23,12.47
0,92.63,1867,15.2,-1.11
0,94.2,2186,12.58,16.92
0,99.17,2504,15.61,13.53
0,95.8,2413,12.29,16.22
0,87.59,2222,13.23,14.08
0,92.53,2198,14.18,11.92
0,92.46,2192,3.04,19.67
0,92.47,2204,4.28,7.56
0,96,2168,8.14,17.71
0,95.98,2131,6.44,16.76
0,93.03,2310,10.48,13.87
0,94.56,2395,0.02,14.19
0,92.92,2149,13.34,9.63
0,96.24,2345,7.17,14.34
0,93.43,1937,0.49,11.77
1,94.28,2270,10.66,13.56
1,97.36,2211,15.39,8.01
0,95.74,2049,15.77,13.28
0,97.1,2484,5.99,16.92
1,90.88,2045,10.12,15.94
1,95.05,2097,14.68,6.84
1,96.01,2172,13.89,10.49
0,95.66,2572,6.36,17.71
1,95.3,2312,13.54,12.79
0,93.75,2308,9.08,20.8
0,95.42,2410,10.57,15.94
0,96.36,2219,17.62,6.74
0,86.6,2049,10.95,15.26
0,92.48,2147,-3.82,4.89
0,93.87,2428,7.51,15.37
0,88.57,2159,7.43,10.85
0,93.36,2266,10.5,16.96
0,92.87,2438,12.43,17.12
0,93.22,1906,15.41,-3.59
0,94.88,2064,3.84,18.23
1,97.27,2291,16.41,10.02
1,95.8,1938,18.46,10.39
0,93.88,2293,0.79,18.14
1,95.98,2365,9.52,19.25
0,96.32,2313,14.76,10.38
0,93.73,1801,17.76,-1.72
0,92.12,2355,8.8,19.39
0,97.33,2357,8.59,17.12
0,91.26,2168,4.2,19.53
0,89.67,1939,14.99,5.88
1,95.88,2149,3.01,16.37
1,94,2158,14.22,12.25
0,92.72,2107,12.73,14.15
1,97.1,2229,14.8,10.36
1,91.94,2244,9.47,16.19
0,96.88,2196,7.12,15.32
0,95.04,2460,4.15,19.42
0,94.5,2088,5.14,13.85
0,95.79,2153,15.89,8
1,95.3,2388,10.59,11.83
0,93.45,2313,10.3,16.27
1,97.13,1923,17.26,8.55
0,93.98,2285,2.65,15.34
0,92.98,2539,5.87,9.12
1,93.18,2519,8.04,18.33
0,98,2261,8.41,15.83
0,93.48,2196,17.05,7.34
0,94.92,2081,6.13,14.34
1,92.91,2130,3.53,17.54
1,96.33,2098,11.58,15.36
0,95.87,2023,9.65,16.54
1,95.53,2465,5.5,19.13
0,93.91,2510,6.28,19.21
0,94.85,2072,15.92,19.83
1,94.21,2364,7.39,14.98
0,97.8,2285,5.2,20.66
0,89.74,2014,9.12,14.44
1,87.18,1879,13.12,12.04
0,91.71,2417,1.25,19
0,90.72,2198,14.48,12.02
0,95.65,2227,3.38,15.03
0,97.49,2365,4.4,17.02
0,94.55,2254,12.53,15.2
1,91.57,2329,11.45,8.4
1,90.55,2044,11.29,17.9
0,92.36,2171,6.39,19.73
0,94.66,2321,2.4,14.35
1,91.38,2172,18.38,11.46
0,93.71,2020,4.3,18.04
0,90.78,2161,16.22,13.94
0,99.73,2413,17.36,13.2
0,94.51,1955,2.64,17.81
0,93.07,2076,2.67,16.48
1,97.19,2438,17.03,14.19
1,92.57,2284,11.04,14.17
0,93.72,2329,10.62,18
0,94.75,1814,13.63,11.31
0,94.93,2207,9.95,15.27
0,94.64,2214,14.94,10.58
0,96.5,2499,6.18,18.42
0,92.34,2290,15.53,16.62
0,94.1,2299,13.76,13.26
0,61.86,1563,0.02,13
0,94.85,2157,3.58,14.68
0,93.09,2213,14.42,14.32
0,94.75,2438,3.05,15.34
0,94.42,2302,4.89,15.08
0,92.13,2311,12.77,5.63
0,90.02,2097,15.79,11.35
0,94.67,2500,12.13,6.77
0,94.63,2260,4.83,15.43
1,93.72,2378,10.06,19.57
0,93.98,2099,14.87,6.35
0,93.23,2232,4.24,13.43
1,91.23,2481,9.03,6.64
0,92.61,1933,16.46,-0.45
1,94.47,2263,13.1,13.53
0,93.38,2156,4.68,14.69
0,91.36,2291,18.91,10.75
1,97.26,2278,5.6,19.26
0,95.31,2363,5.9,16.5
0,91.25,2348,15.49,9.69
0,94.6,2294,7.3,15.44
1,91.59,2181,13.88,4.95
0,97.47,2498,10.26,21.11
0,90.47,2497,10.82,16.98
0,92.8,2264,4.66,20.99
0,93.62,2196,7.95,16.81
0,95.21,2116,7.56,20.86
1,92.42,2056,13.39,6.78
0,94.35,2575,5.74,11.84
0,98.74,2537,4.2,17.74
1,97.88,2486,7.32,13.38
0,92.72,1946,12.48,15.28
0,93.94,2350,4.8,15.34
1,96.11,2204,15.43,12.04
0,97.5,2401,7.51,16.49
1,93.22,2512,8.91,3.89
0,98.41,2431,12.96,16.7
1,89.68,2280,15.36,8.6
0,89.39,2174,13.45,14.57
0,94.54,2372,6.57,18.22
0,95.94,2510,6.89,14.98
0,92.69,2087,2.9,20.22
1,92.82,2010,15.44,16.11
1,91.84,2233,18.09,7.44
0,96.93,1797,8.12,14.86
0,98.22,2374,8.77,16.76
0,92.91,2436,6.18,17.36
0,90.13,1969,17.08,2.86
1,94.72,2438,8.43,19.57
0,92.42,2010,14.17,8.17
0,92.35,2186,16.78,11.65
0,95.88,2426,0.18,15.86
1,94.29,2152,9.65,16.75
1,90.21,1894,7.89,14.25
0,93.55,2322,3.38,19.58
1,91.88,1987,16.71,7.92
0,96.07,2163,11.36,16.13
1,95.24,2009,16.81,8.96
1,91.83,2391,6.32,17.13
0,94.2,2287,8.6,13.73
0,91.76,2326,5.33,18.11
1,95.5,2031,10.79,13.75
0,95.78,2089,16.84,4.36
0,95.78,2302,8.62,13.84
0,97.01,2274,8.64,17.74
1,94.8,2388,8.89,14.36
0,94.78,2318,3.92,16.08
0,96.87,2378,12.29,17.43
0,93.92,2378,-0.46,15.86
1,92.07,1951,13.84,11.81
0,95.33,2099,15.93,10.9
1,93.55,2027,-1.06,15.09
0,97.58,2452,4.48,16.6
0,94.26,1962,9.03,12.45
1,92.75,2294,3.73,17.35
0,95.75,1956,15.86,10.07
1,89.21,2969,14.8,9.95
1,97.34,2343,5.88,16.74
0,93.85,2192,11.47,15.37
1,98.19,2350,13.38,11.24
1,97.03,2437,14.35,17.94
0,92.72,2182,20.11,7.09
0,99.37,2463,15.7,9.75
1,95.72,2430,6.43,17.59
0,91.96,2251,12.01,19.93
0,97.06,2426,1.92,16.42
1,88.45,1836,15.66,9.77
0,92.67,2104,15.39,7.31
0,96.61,2130,6.85,12.96
0,93.62,2059,10.95,15.25
1,94.82,2260,14.38,12.26
0,94.2,2049,11.16,12.77
0,94.01,2221,16.47,14.98
0,95.9,2319,5.59,15.77
1,91.53,2002,14.74,4.4
0,95.53,2297,3.57,19.36
0,92.34,2134,16.63,12.19
0,92.52,2312,8.2,16.92
1,94.33,2429,8.96,18.11
0,87.64,2070,0.76,16.42
0,92.64,2312,15.85,11.07
0,91.41,2200,7.77,5.32
0,92.8,2235,11.96,15.86
1,95.62,2160,14.35,11.24
0,97.99,2370,16.35,10.9
1,89.17,2085,14.76,11.61
1,96.63,2272,8.06,16.94
0,98.76,2319,1.22,16.4
0,95.03,2266,14,16.14
0,96.57,2256,9.82,19.83
0,98.09,2249,7.61,16.94
1,93.41,2331,4.3,16.78
0,91.96,2518,9.75,2.84
0,95.84,2001,11.38,13.26
0,90.89,2372,7.76,19
0,91.82,2599,6.5,21.52
1,93.58,2180,-0.56,16.63
0,94.73,2415,0.28,15.9
0,95.96,2389,4.58,14.92
1,94.87,2418,9.39,17.14
0,95.14,2332,7.13,18.72
0,96.51,2130,14.21,14.9
1,94.55,2011,14.14,11.62
0,93.63,2113,15.35,9.03
0,93.65,2049,3.96,10.34
0,93.97,2362,8.22,14.13
1,95.16,2538,9.4,13.32
1,95.42,2241,7.75,18.02
0,95.75,2121,11.12,15.09
1,96.36,2116,14.15,4.47
0,93.17,2260,4.17,20.02
0,95.7,1990,6.62,15.5
1,90.83,1762,2.76,13.55
0,95.8,2114,9.65,19.59
0,95.17,1828,16.26,10.39
1,92.85,2262,-4.74,7
0,96.59,2462,6.84,19
0,94.47,2171,9.48,16.06
0,89.85,1737,14.77,7.87
0,90.76,2102,-0.81,14.77
0,92.02,2249,4.95,20.28
0,96.38,2344,1.73,18.6
1,94.46,2446,2.78,19.03
1,91.52,2312,5.88,15.73
0,90.88,1978,13.74,14.7
0,93.69,2282,3.2,19.81
0,93.39,2253,5.99,14.82
0,95.03,2035,12.44,9.45
0,94.11,2025,-0.1,18.5
0,91.89,1972,14.93,12.45
1,94.07,2058,10.85,15.09
0,90.39,2157,0.69,15.87
0,94.82,2365,4.55,20.51
1,94.15,2116,9.56,12.38
1,91.56,2081,5.28,17.84
0,96.18,2504,4.33,17.75
0,94.67,2280,14.26,7.02
0,93.72,2338,12.62,15.79
1,94.04,2216,1.49,16.34
0,96.19,2419,9.8,22.67
0,94.62,2074,1.14,16.12
0,91.28,2031,7.01,16.58
0,92.93,1877,9.53,13.84
0,93.26,2155,16.86,5.85
0,93.75,2374,10.96,16.69
0,94.56,2509,7.6,18.52
0,93.62,2191,12.01,13.2
0,96.53,2236,8.46,18.3
0,94.43,2224,8.76,17.35
0,93.39,2514,5.24,19.32
1,96.63,2406,11.35,15.8
0,93.45,2403,11.46,17.38
0,90.89,2334,9.63,13.36
0,95.38,2326,8.06,15.16
0,93.67,2378,5.88,17.23
0,99.95,2104,11.53,3.21
0,94.51,2195,11.16,5.2
0,93.88,2384,6.96,17.66
1,93.92,2047,16.49,2.32
0,92.83,2359,7.87,18.76
0,94.53,2120,9.36,13.79
0,94.31,2340,17.03,9.41
0,94.3,2439,12.61,16.54
0,97.26,2347,5.42,19.04
0,97.35,2330,13.16,6.67
0,95.33,2134,18.5,7.93
0,95.85,2554,7.34,11.46
0,92.78,2225,15.25,8.87
0,89.38,2075,15.65,7.92
0,93.96,2353,-1.35,13.27
0,97.89,2195,15.51,10.03
0,91.9,2042,10.94,13.58
1,95.16,2373,14.74,5.43
0,93.61,2107,16.7,10.09
1,91.36,1926,1.92,10.82
0,93.93,2031,14.54,13.17
0,94.61,2247,12.71,15.89
0,94.36,2287,13.1,11.9
1,98.34,2236,14.45,1.78
1,94.4,2179,7.33,16.76
0,99.12,2459,5.55,19.58
0,95.35,2330,17.45,13.89
1,94.29,2182,7.31,21.89
0,93.44,2271,15.41,13.07
1,96.18,2323,9.02,18.93
0,95.08,2460,6.78,16.38
1,92.55,2203,9.91,16.42
0,94.94,2190,11.85,15.72
0,91.95,1906,15.44,2.63
0,92.83,2120,13.2,4.54
0,94.57,2199,8.18,13.58
0,93.54,2140,7.87,19.71
1,95.12,2087,9.62,14
0,91.54,2232,8.2,16.46
0,96.56,2255,14.61,13.67
1,94.87,2443,3.29,12.62
1,98.28,2140,12.79,14.95
1,94.65,2215,9.66,16.51
0,92.62,2532,7.4,6.11
0,92.92,2140,8.34,13.6
0,85.19,1868,13.21,7.92
1,91.71,2076,6.9,14.32
0,97.51,2224,15.07,10.75
0,92.75,2367,-4.39,8.89
1,93.83,2208,16.13,11.14
0,97.57,2540,6.38,17.65
1,92.87,1960,14.7,12.17
0,95.19,2151,11.87,5.63
1,89.88,2288,6.44,4.91
0,96.45,2398,5.12,18.82
0,94.59,2415,-0.1,15.78
1,96.35,2175,15.52,8.91
1,92.87,2129,10.6,13.88
0,92.22,2452,9.61,14.98
0,93.34,2427,11.37,11.74
1,89.63,2234,22.83,7.92
0,95.18,2289,7.83,15.97
0,95.7,2446,4.56,19.89
0,91.95,2050,12.99,12.25
1,95.05,2379,10.82,17.84
0,97.32,2253,14.98,14.33
0,95.39,2228,13.98,15.34
0,96.45,2202,15.33,9.3
0,94.44,1985,18.26,9.22
1,95.07,2246,15.6,5.03
0,92.26,1929,17.82,9.83
1,91.76,2451,4.38,19.47
0,93.48,2235,2.84,20.45
1,92.38,2253,12.18,14.63
0,95.48,2180,11.14,16.9
0,96.69,2188,3.02,19.46
0,96.71,2334,5.14,17.91
0,96.41,2309,12.47,14.43
0,95.15,2047,5.12,9.66
0,93.39,2107,13.19,12.18
1,97.96,2078,16.07,2.03
1,96.63,2330,15.93,11.34
1,94.7,2483,-1.36,16.97
1,96.38,2226,8.32,13.66
0,95.88,2337,4,14.58
1,92.73,1983,16.2,7.24
1,96.82,2139,13.28,10.51
1,83.92,1758,15.53,12.2
1,93.11,2348,13.58,17.81
0,93.62,2047,12.48,13.73
0,94.53,2057,4.17,17.05
0,91.84,2076,12.44,9.28
0,93.36,2107,3.94,14.09
1,93.75,2492,-2.9,6.97
0,95.26,1908,7.51,11.4
0,97.53,2429,7.62,13.34
1,90.75,2070,8.29,18.01
0,98,2691,1.83,18.74
0,94.94,2020,5.44,16.58
1,91.34,2144,5.17,13.54
0,92.79,2267,5.44,13.16
1,92.45,2205,7.99,18.75
0,98.75,2040,10.46,9.69
0,94.25,2395,11.66,10.65
0,95.56,2089,10.66,16.65
1,96.89,2170,7.65,13.06
0,97.16,2044,19.16,2.94
0,96.01,2356,13.21,11.53
0,94.48,1999,11.42,12.39
0,91.03,2185,6.25,11.07
0,91.47,2186,2.43,15.88
0,98.23,2335,8.88,19.15
0,94.72,2165,4.94,17.69
0,96.02,2158,6.13,16.02
1,91.98,2511,2.43,17.07
1,93.38,2208,2.41,15.91
1,96.48,2248,8.08,20.83
0,93.71,1930,13.74,9.48
0,94.83,2037,6.77,18.58
0,90.16,1994,3.26,15.22
0,95.13,2254,9.19,16.98
0,96.59,2266,10.44,14.55
1,94.37,2293,7.92,16.85
0,95.29,2285,10.17,13.41
0,94.17,2428,7.65,17.91
0,92.3,2138,17.64,12.03
0,93.06,2322,5.17,20.53
1,94.09,2454,5.01,18.29
0,95.28,2217,6.06,16.02
0,92.56,1994,13.2,14.16
0,93.91,2202,7.01,17.75
0,95.03,2026,8.68,15.14
1,91.14,1912,18.37,3.77
0,96.44,2284,16.08,12.44
1,98.15,2538,14.57,15.85
1,100.43,2590,8.81,15.64
1,95.58,2311,12.04,16.57
1,96.97,2297,14.56,14.03
0,97.35,2413,7.6,15.03
0,92.26,2022,5.74,18.68
0,86.71,1850,11.29,8.3
0,94.34,2252,9.79,17.25
1,95.29,2028,8.94,14.76
0,93.98,2088,8.91,17.87
0,92.88,2251,6.73,20.87
0,91.42,2222,12.5,10.67
0,93.67,2346,5.6,13.83
0,93,2055,7.34,16.2
0,98.57,2326,9.12,14.82
1,93.43,2331,12.2,18.91
1,93.09,2199,15.45,9.88
0,96.36,2216,3.84,12.87
0,92.41,2733,8.19,19.97
0,96.78,2188,14.75,7.8
0,95,2362,8.77,14.99
0,94.63,1676,10.64,13.05
0,96.86,2465,6.47,19.62
0,94.43,2129,8.35,13.2
1,92.34,2123,9.23,16.48
0,92.04,1872,18.53,9.59
0,95.6,2174,14.64,4.96
0,91.82,2222,13.6,8.79
0,90.93,2471,3.89,17.37
0,92.74,2074,14.26,1.1
0,87.22,1917,14.32,10.39
0,91.19,2432,8.9,18.05
0,93.08,2446,9.46,21.69
0,93.33,2390,9.82,16.88
1,92.66,2352,5.77,17.13
1,91.5,2020,3.55,14.52
1,94.22,2331,6.71,15.97
0,97.87,2567,12.48,18.74
0,96.2,2158,18.25,19.96
1,94.74,2463,17.61,7.96
0,94.01,2154,6.54,12.25
1,94.09,2210,17.63,5.28
0,97.29,2213,17.12,1.94
0,94.55,2002,15.23,9.57
1,95.07,2288,11.34,16.74
1,96.56,2366,11.59,14.11
0,98.18,2470,18.22,4.92
0,96.42,2500,12.84,16.57
0,93.9,2229,10.58,15.42
1,94.67,2091,9.09,16.64
1,95.03,2055,15.7,11.49
0,96.67,2524,4.63,18.27
0,94.12,2284,7.36,18.82
0,96.71,2318,17.92,14.97
0,91.19,2211,16.05,3.51
0,89.39,2240,11.31,13.69
1,96.74,2198,8.84,14.76
1,91.33,2114,4.06,14.45
1,85.57,1607,13.08,8.72
0,92.52,2326,4.51,16.25
1,93.83,2347,7.97,12.31
0,94.32,1790,6.32,10.82
0,92.19,2052,17.83,6.57
0,92.42,2037,13.13,15.96
1,97.39,2174,9.48,13.96
0,95.95,1937,16.58,10.8
0,92.02,2026,10.12,18.26
1,88.11,1988,14.53,12.61
0,94.78,2309,2.22,9.8
0,90.57,2295,10.18,16.4
0,96.63,2336,3.38,17.46
1,92.51,2339,15.2,10.51
0,97.41,2155,10.65,16.28
1,92.75,2049,8.46,17.96
0,92.38,2185,16.64,10.29
0,91.88,2422,16.74,12.31
0,94.75,2126,7.32,19.2
0,92.83,2010,1.93,10.77
1,92.04,2100,13.52,9.66
0,98.41,2567,3.76,14.96
0,93.98,2153,8.52,16.46
0,98.87,2233,15.29,13.22
0,96.35,2213,15.48,11.34
0,97.19,2357,6.64,18.38
0,90.48,1739,14.99,8.47
0,94.16,2391,6.91,19.6
1,94.96,2402,6.24,18.34
0,91.18,2195,7.89,18.19
1,94.3,1997,20.82,3.06
1,95.58,2624,4.27,15.15
0,92.31,1912,15.94,10.84
1,93.83,1857,7.42,12.89
0,97.07,2544,8.54,19.98
0,92.64,2480,10.4,18.25
0,93.67,2338,4.48,14.98
0,94.18,1899,4.73,15.04
0,94.81,2038,8.56,16.64
1,87.64,2088,14.72,9.86
0,98.4,2262,15.47,12.13
0,95.32,2390,0.65,17.12
0,93.9,1982,17.92,10.88
0,88.71,2054,18.83,6.08
0,93.96,2144,17.4,11.55
0,96.46,2225,3.5,17.85
0,86.5,1814,15.9,10.18
0,94.9,2893,5.49,10.07
0,95.38,2515,6.48,18.3
0,93.04,2211,4.52,20.09
1,95.36,2390,3.16,17.46
0,91,2376,4.5,2.86
0,92.29,2218,-5.9,10.35
0,93.46,1723,0.7,10.02
0,93.4,2273,8.63,17.59
1,93.1,2432,3.29,18.77
0,96.6,2097,19.34,10.45
0,94.89,2188,10.15,14.02
0,93.95,2421,14.03,15.92
1,93.17,1996,12.85,10.11
0,93.46,2043,14.98,14.18
0,96.21,2305,-3.89,10.53
1,92.58,2177,0.9,18.03
0,94.45,2394,15.26,11.71
1,96.69,2336,8.71,17.45
1,97.68,2347,7.59,16.08
0,94.81,2365,7.71,13.56
1,93.94,2022,19.34,3.21
0,93.74,2084,18.25,8.58
0,88.31,2197,4.92,19
0,92.19,2211,15.08,20.21
0,95.32,2311,5.09,20.05
1,94.54,2233,9.74,17.85
